MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,9,M ,ISM,M1,WTEMP,,10.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,8,M ,ISM,M1,WTEMP,,10.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,6,M ,ISM,M1,WTEMP,,10.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,5,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,5,AP,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,4,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,3,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,2,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,1,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117660,BAY271,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/97,8:35:00,14,6.5,9.5,0.5,S ,ISM,M1,WTEMP,,7.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,13.8,B ,ISM,M1,WTEMP,,11.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,3,AP,ISM,M1,WTEMP,,9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117460,BAY270,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/97,8:28:00,14.8,4.5,5.5,0.5,S ,ISM,M1,WTEMP,,8.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,15,B ,ISM,M1,WTEMP,,15.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,14,M ,ISM,M1,WTEMP,,15.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,13,M ,ISM,M1,WTEMP,,15.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,12,M ,ISM,M1,WTEMP,,15.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,11,M ,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,10,BP,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,9,M ,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,8,M ,ISM,M1,WTEMP,,15.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,7,M ,ISM,M1,WTEMP,,15,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,6,M ,ISM,M1,WTEMP,,15,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,5,AP,ISM,M1,WTEMP,,14.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,4,M ,ISM,M1,WTEMP,,14.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,3,M ,ISM,M1,WTEMP,,14.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,2,M ,ISM,M1,WTEMP,,14.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,1,M ,ISM,M1,WTEMP,,14.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,0.5,S ,ISM,M1,WTEMP,,23.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116797,BAY266,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/8/97,8:35:00,15,,,7,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116797,BAY266,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/8/97,8:35:00,15,,,6,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116797,BAY266,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/8/97,8:35:00,15,,,4,M ,ISM,M1,WTEMP,,24.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,5,AP,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,4,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,3,M ,ISM,M1,WTEMP,,23.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,2,M ,ISM,M1,WTEMP,,23.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,1,M ,ISM,M1,WTEMP,,23.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,10,BP,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,9,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,8,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,7,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,6,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,14.5,B ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,14,M ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,13,M ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,12,M ,ISM,M1,WTEMP,,24.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,116963,BAY267,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/22/97,8:40:00,15.5,,,11,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,0.5,S ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,4,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,3,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,2,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,1,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,5,AP,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,9,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,8,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,7,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,6,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,10,BP,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,14,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,13,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,12,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,11,M ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117160,BAY268,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/97,8:48:00,15.5,,,14.5,B ,ISM,M1,WTEMP,,21,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,117303,BAY269,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/97,8:40:00,16,,,0.5,S ,ISM,M1,WTEMP,,14.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,0.5,S ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84449,BAY285,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/17/98,8:50:00,15.5,,,14.5,B ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,2,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,1,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,5,AP,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,7,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,6,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,4,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,3,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,10,BP,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,12,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,11,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,9,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,8,M ,ISM,M1,WTEMP,,27.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,15,B ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,0.5,S ,ISM,M1,WTEMP,,24.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,7,AP,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,10,BP,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,6,M ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,5,M ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,4,M ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,3,M ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,2,M ,ISM,M1,WTEMP,,24.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,1,M ,ISM,M1,WTEMP,,24.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,14,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84580,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/1/98,8:36:00,16,,,13,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,14,B ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,12,M ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,11,M ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,9,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,8,M ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,10,BP,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,8,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,7,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,6,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84728,BAY286,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/14/98,8:42:00,15,8.5,8.5,13,M ,ISM,M1,WTEMP,,24.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,0.5,S ,ISM,M1,WTEMP,,12.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,3,M ,ISM,M1,WTEMP,,12.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,2,M ,ISM,M1,WTEMP,,12.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,1,M ,ISM,M1,WTEMP,,12.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,14,M ,ISM,M1,WTEMP,,17.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,5,AP,ISM,M1,WTEMP,,12.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85209,BAY290,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/16/98,9:05:00,14.7,6.5,6.5,8,BP,ISM,M1,WTEMP,,12.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,11,BP,ISM,M1,WTEMP,,17.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,8,M ,ISM,M1,WTEMP,,17.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,7,M ,ISM,M1,WTEMP,,17,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,5,M ,ISM,M1,WTEMP,,17,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,4,M ,ISM,M1,WTEMP,,16.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,14.5,B ,ISM,M1,WTEMP,,17.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,13,M ,ISM,M1,WTEMP,,17.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,12,M ,ISM,M1,WTEMP,,17.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,10,M ,ISM,M1,WTEMP,,17.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,85077,BAY289,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/26/98,8:46:00,15.5,7.5,9.5,9,M ,ISM,M1,WTEMP,,17.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,13.9,B ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,13,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,12,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,11,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,84940,BAY288,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/13/98,8:35:00,14.9,,,9,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
