qPCR_plate,short_label,cq_well_position,clean_ID
qpcr_pl15,B5_PIDNA4,B05,B5_CviMVP_PlDNA_4_SG_1428_2fded98a
qpcr_pl15,C5_PIDNA4,C05,C5_CviMVP_PlDNA_4_SG_1164_98eed981
qpcr_pl15,D5_PIDNA4,D05,D5_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3038_a4e6ce98
qpcr_pl15,E5_PIDNA4,E05,E5_CviMVP_PlDNA_4_SG_1910_a67d4341
qpcr_pl15,F5_PIDNA4,F05,F5_CviMVP_PlDNA_4_SG_1646_dc731bef
qpcr_pl15,G5_PIDNA4,G05,G5_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1488_d1de6993
qpcr_pl15,H5_PIDNA4,H05,H5_CviMVP_PlDNA_4_SG_1294_d8ad56d2
qpcr_pl15,A5_PIDNA4,A06,A5_CviMVP_PlDNA_4_SG_1017_8d7c2653
qpcr_pl15,B5_PIDNA4,B06,B5_CviMVP_PlDNA_4_SG_1428_2fded98a
qpcr_pl15,C5_PIDNA4,C06,C5_CviMVP_PlDNA_4_SG_1164_98eed981
qpcr_pl15,D5_PIDNA4,D06,D5_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3038_a4e6ce98
qpcr_pl15,E5_PIDNA4,E06,E5_CviMVP_PlDNA_4_SG_1910_a67d4341
qpcr_pl15,F5_PIDNA4,F06,F5_CviMVP_PlDNA_4_SG_1646_dc731bef
qpcr_pl15,G5_PIDNA4,G06,G5_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1488_d1de6993
qpcr_pl15,H5_PIDNA4,H06,H5_CviMVP_PlDNA_4_SG_1294_d8ad56d2
qpcr_pl15,A6_PIDNA4,A07,A6_CviMVP_PlDNA_4_SG_1692_8c38f7d5
qpcr_pl15,B6_PIDNA4,B07,B6_CviMVP_PlDNA_4_SG_1344_f85703a0
qpcr_pl15,C6_PIDNA4,C07,C6_CviMVP_PlDNA_4_SG_1712_2338a29d
qpcr_pl15,D6_PIDNA4,D07,D6_CviMVP_PlDNA_4_SG_1046_dd6103a0
qpcr_pl15,F6_PIDNA4,E07,F6_CviMVP_PlDNA_4_SG_1171_ec4b4908
qpcr_pl15,H6_PIDNA4,F07,H6_CviMVP_PlDNA_4_SG_1832_200cdfa7
qpcr_pl15,F8_PIDNA4,G07,F8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1840_92caafa7
qpcr_pl15,G8_PIDNA4,H07,G8_CviMVP_PlDNA_4_SG_1442_9009f004
qpcr_pl15,A6_PIDNA4,A08,A6_CviMVP_PlDNA_4_SG_1692_8c38f7d5
qpcr_pl15,B6_PIDNA4,B08,B6_CviMVP_PlDNA_4_SG_1344_f85703a0
qpcr_pl15,C6_PIDNA4,C08,C6_CviMVP_PlDNA_4_SG_1712_2338a29d
qpcr_pl15,D6_PIDNA4,D08,D6_CviMVP_PlDNA_4_SG_1046_dd6103a0
qpcr_pl15,F6_PIDNA4,E08,F6_CviMVP_PlDNA_4_SG_1171_ec4b4908
qpcr_pl15,H6_PIDNA4,F08,H6_CviMVP_PlDNA_4_SG_1832_200cdfa7
qpcr_pl15,F8_PIDNA4,G08,F8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1840_92caafa7
qpcr_pl15,G8_PIDNA4,H08,G8_CviMVP_PlDNA_4_SG_1442_9009f004
qpcr_pl15,A7_PIDNA4,A09,A7_CviMVP_PlDNA_4_SG_1309_dcb4787a
qpcr_pl15,C7_PIDNA4,B09,C7_CviMVP_PlDNA_4_SG_1546_9204d62d
qpcr_pl15,D7_PIDNA4,C09,D7_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1776_3c0d0ba6
qpcr_pl15,E7_PIDNA4,D09,E7_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1520_2ac7c9cd
qpcr_pl15,F7_PIDNA4,E09,F7_CviMVP_PlDNA_4_SG_1064_8a94aafd
qpcr_pl15,G7_PIDNA4,F09,G7_CviMVP_PlDNA_4_SG_1548_a06e9f62
qpcr_pl15,H7_PIDNA4,G09,H7_CviMVP_PlDNA_4_SG_1810_984f0d11
qpcr_pl15,H8_PIDNA4,H09,H8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1845_1a32d8b0
qpcr_pl15,A7_PIDNA4,A10,A7_CviMVP_PlDNA_4_SG_1309_dcb4787a
qpcr_pl15,C7_PIDNA4,B10,C7_CviMVP_PlDNA_4_SG_1546_9204d62d
qpcr_pl15,D7_PIDNA4,C10,D7_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1776_3c0d0ba6
qpcr_pl15,E7_PIDNA4,D10,E7_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1520_2ac7c9cd
qpcr_pl15,F7_PIDNA4,E10,F7_CviMVP_PlDNA_4_SG_1064_8a94aafd
qpcr_pl15,G7_PIDNA4,F10,G7_CviMVP_PlDNA_4_SG_1548_a06e9f62
qpcr_pl15,H7_PIDNA4,G10,H7_CviMVP_PlDNA_4_SG_1810_984f0d11
qpcr_pl15,H8_PIDNA4,H10,H8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1845_1a32d8b0
qpcr_pl15,A8_PIDNA4,B11,A8_CviMVP_PlDNA_4_SG_1363_34d018e7
qpcr_pl15,B8_PIDNA4,C11,B8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1849_21c5f2d5
qpcr_pl15,C8_PIDNA4,D11,C8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1842_1b03335a
qpcr_pl15,D8_PIDNA4,E11,D8_CviMVP_PlDNA_4_SG_1087_52775fe9
qpcr_pl15,E8_PIDNA4,F11,E8_CviMVP_PlDNA_4_SG_1079_865600c1
qpcr_pl15,A8_PIDNA4,B12,A8_CviMVP_PlDNA_4_SG_1363_34d018e7
qpcr_pl15,B8_PIDNA4,C12,B8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1849_21c5f2d5
qpcr_pl15,C8_PIDNA4,D12,C8_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1842_1b03335a
qpcr_pl15,D8_PIDNA4,E12,D8_CviMVP_PlDNA_4_SG_1087_52775fe9
qpcr_pl15,E8_PIDNA4,F12,E8_CviMVP_PlDNA_4_SG_1079_865600c1
qpcr_pl16,C2_PIDNA10,H01,C2_CviMVP_PlDNA_10_SG_2003_b40d508d
qpcr_pl16,C2_PIDNA10,H02,C2_CviMVP_PlDNA_10_SG_2003_b40d508d
qpcr_pl16,A9_PIDNA4,A03,A9_CviMVP_PlDNA_4_SG_1028_4e0fd7b2
qpcr_pl16,B9_PIDNA4,B03,B9_CviMVP_PlDNA_4_SG_1414_8945336e
qpcr_pl16,C9_PIDNA4,C03,C9_CviMVP_PlDNA_4_SG_1923_d8adabfd
qpcr_pl16,D9_PIDNA4,D03,D9_CviMVP_PlDNA_4_SG_1066_01e3c4d8
qpcr_pl16,E9_PIDNA4,E03,E9_CviMVP_PlDNA_4_SG_1168_5cf34250
qpcr_pl16,F9_PIDNA4,F03,F9_CviMVP_PlDNA_4_SG_1341_f60fb583
qpcr_pl16,H9_PIDNA4,G03,H9_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1503_5d1a03b6
qpcr_pl16,B5_PIDNA5,H03,B5_CviMVP_PlDNA_5_SG_1402_70b1442c
qpcr_pl16,A9_PIDNA4,A04,A9_CviMVP_PlDNA_4_SG_1028_4e0fd7b2
qpcr_pl16,B9_PIDNA4,B04,B9_CviMVP_PlDNA_4_SG_1414_8945336e
qpcr_pl16,C9_PIDNA4,C04,C9_CviMVP_PlDNA_4_SG_1923_d8adabfd
qpcr_pl16,D9_PIDNA4,D04,D9_CviMVP_PlDNA_4_SG_1066_01e3c4d8
qpcr_pl16,E9_PIDNA4,E04,E9_CviMVP_PlDNA_4_SG_1168_5cf34250
qpcr_pl16,F9_PIDNA4,F04,F9_CviMVP_PlDNA_4_SG_1341_f60fb583
qpcr_pl16,H9_PIDNA4,G04,H9_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1503_5d1a03b6
qpcr_pl16,B5_PIDNA5,H04,B5_CviMVP_PlDNA_5_SG_1402_70b1442c
qpcr_pl16,A10_PIDNA4,A05,A10_CviMVP_PlDNA_4_SG_1902_8ccae1e5
qpcr_pl16,C10_PIDNA4,B05,C10_CviMVP_PlDNA_4_SG_1880_6331e3b6
qpcr_pl16,D10_PIDNA4,C05,D10_CviMVP_PlDNA_4_SG_1131_ece13837
qpcr_pl16,E10_PIDNA4,D05,E10_CviMVP_PlDNA_4_SG_1153_b81d2c2e
qpcr_pl16,F10_PIDNA4,E05,F10_CviMVP_PlDNA_4_SG_1331_5afac444
qpcr_pl16,G10_PIDNA4,F05,G10_CviMVP_PlDNA_4_SG_1550_619aa080
qpcr_pl16,H10_PIDNA4,G05,H10_CviMVP_PlDNA_4_SG_1694_c08f31af
qpcr_pl16,G3_PIDNA4,H05,G3_CviMVP_PlDNA_4_SG_1298_22f5fb03
qpcr_pl16,A10_PIDNA4,A06,A10_CviMVP_PlDNA_4_SG_1902_8ccae1e5
qpcr_pl16,C10_PIDNA4,B06,C10_CviMVP_PlDNA_4_SG_1880_6331e3b6
qpcr_pl16,D10_PIDNA4,C06,D10_CviMVP_PlDNA_4_SG_1131_ece13837
qpcr_pl16,E10_PIDNA4,D06,E10_CviMVP_PlDNA_4_SG_1153_b81d2c2e
qpcr_pl16,F10_PIDNA4,E06,F10_CviMVP_PlDNA_4_SG_1331_5afac444
qpcr_pl16,G10_PIDNA4,F06,G10_CviMVP_PlDNA_4_SG_1550_619aa080
qpcr_pl16,H10_PIDNA4,G06,H10_CviMVP_PlDNA_4_SG_1694_c08f31af
qpcr_pl16,G3_PIDNA4,H06,G3_CviMVP_PlDNA_4_SG_1298_22f5fb03
qpcr_pl16,A11_PIDNA4,A07,A11_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3001_63a6096b
qpcr_pl16,B11_PIDNA4,B07,B11_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1728_8f01cd90
qpcr_pl16,C11_PIDNA4,C07,C11_CviMVP_PlDNA_4_SG_1805_d2f00fa3
qpcr_pl16,E11_PIDNA4,D07,E11_CviMVP_PlDNA_4_SG_1924_0498d86d
qpcr_pl16,F11_PIDNA4,E07,F11_CviMVP_PlDNA_4_SG_1176_f3387444
qpcr_pl16,G11_PIDNA4,F07,G11_CviMVP_PlDNA_4_SG_1540_47a53dfc
qpcr_pl16,H11_PIDNA4,G07,H11_CviMVP_PlDNA_4_SG_1437_2945904c
qpcr_pl16,H3_PIDNA4,H07,H3_CviMVP_PlDNA_4_SG_1063_18b59709
qpcr_pl16,A11_PIDNA4,A08,A11_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3001_63a6096b
qpcr_pl16,B11_PIDNA4,B08,B11_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1728_8f01cd90
qpcr_pl16,C11_PIDNA4,C08,C11_CviMVP_PlDNA_4_SG_1805_d2f00fa3
qpcr_pl16,E11_PIDNA4,D08,E11_CviMVP_PlDNA_4_SG_1924_0498d86d
qpcr_pl16,F11_PIDNA4,E08,F11_CviMVP_PlDNA_4_SG_1176_f3387444
qpcr_pl16,G11_PIDNA4,F08,G11_CviMVP_PlDNA_4_SG_1540_47a53dfc
qpcr_pl16,H11_PIDNA4,G08,H11_CviMVP_PlDNA_4_SG_1437_2945904c
qpcr_pl16,H3_PIDNA4,H08,H3_CviMVP_PlDNA_4_SG_1063_18b59709
qpcr_pl16,A12_PIDNA4,A09,A12_CviMVP_PlDNA_4_SG_1292_2cab46d3
qpcr_pl16,B12_PIDNA4,B09,B12_CviMVP_PlDNA_4_SG_1297_a38f9ec9
qpcr_pl16,C12_PIDNA4,C09,C12_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1852_a4a0a9fb
qpcr_pl16,D12_PIDNA4,D09,D12_CviMVP_PlDNA_4_SG_1325_2b5ae8c2
qpcr_pl16,E12_PIDNA4,E09,E12_CviMVP_PlDNA_4_SG_1076_abb1ae0b
qpcr_pl16,F12_PIDNA4,F09,F12_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1838_ad7a9a33
qpcr_pl16,G12_PIDNA4,G09,G12_CviMVP_PlDNA_4_SG_1835_14feed63
qpcr_pl16,H12_PIDNA4,H09,H12_CviMVP_PlDNA_4_SG_1449_a339503d
qpcr_pl16,A12_PIDNA4,A10,A12_CviMVP_PlDNA_4_SG_1292_2cab46d3
qpcr_pl16,B12_PIDNA4,B10,B12_CviMVP_PlDNA_4_SG_1297_a38f9ec9
qpcr_pl16,C12_PIDNA4,C10,C12_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1852_a4a0a9fb
qpcr_pl16,D12_PIDNA4,D10,D12_CviMVP_PlDNA_4_SG_1325_2b5ae8c2
qpcr_pl16,E12_PIDNA4,E10,E12_CviMVP_PlDNA_4_SG_1076_abb1ae0b
qpcr_pl16,F12_PIDNA4,F10,F12_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1838_ad7a9a33
qpcr_pl16,G12_PIDNA4,G10,G12_CviMVP_PlDNA_4_SG_1835_14feed63
qpcr_pl16,H12_PIDNA4,H10,H12_CviMVP_PlDNA_4_SG_1449_a339503d
qpcr_pl16,B3_PIDNA5,B11,B3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3013_33dda8a5
qpcr_pl16,G3_PIDNA5,C11,G3_CviMVP_PlDNA_4_SG_1298_22f5fb03
qpcr_pl16,C7_PIDNA5,D11,C7_CviMVP_PlDNA_4_SG_1546_9204d62d
qpcr_pl16,E5_PIDNA5,E11,E5_CviMVP_PlDNA_4_SG_1910_a67d4341
qpcr_pl16,B6_PIDNA5,F11,B6_CviMVP_PlDNA_4_SG_1344_f85703a0
qpcr_pl16,B3_PIDNA5,B12,B3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3013_33dda8a5
qpcr_pl16,G3_PIDNA5,C12,G3_CviMVP_PlDNA_4_SG_1298_22f5fb03
qpcr_pl16,C7_PIDNA5,D12,C7_CviMVP_PlDNA_4_SG_1546_9204d62d
qpcr_pl16,E5_PIDNA5,E12,E5_CviMVP_PlDNA_4_SG_1910_a67d4341
qpcr_pl16,B6_PIDNA5,F12,B6_CviMVP_PlDNA_4_SG_1344_f85703a0
qpcr_pl17,D1_PIDNA10,H01,D1_CviMVP_PlDNA_10_SG_2091_372072dd
qpcr_pl17,D1_PIDNA10,H02,D1_CviMVP_PlDNA_10_SG_2091_372072dd
qpcr_pl17,A1_PIDNA5,A03,A1_CviMVP_PlDNA_5_SG_1213_8759c16a
qpcr_pl17,B1_PIDNA5,B03,B1_CviMVP_PlDNA_5_SG_1034_0e0ac7d6
qpcr_pl17,C1_PIDNA5,C03,C1_CviMVP_PlDNA_5_SG_1165_5f778713
qpcr_pl17,D1_PIDNA5,D03,D1_CviMVP_PlDNA_5_SG_1169_fccffcf3
qpcr_pl17,E1_PIDNA5,E03,E1_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3046_33ba00b5
qpcr_pl17,F1_PIDNA5,F03,F1_CviMVP_PlDNA_5_SG_1210_917a5e66
qpcr_pl17,G1_PIDNA5,G03,G1_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1485_584ef346
qpcr_pl17,H1_PIDNA5,H03,H1_CviMVP_PlDNA_5_SG_1145_7605b3c0
qpcr_pl17,A1_PIDNA5,A04,A1_CviMVP_PlDNA_5_SG_1213_8759c16a
qpcr_pl17,B1_PIDNA5,B04,B1_CviMVP_PlDNA_5_SG_1034_0e0ac7d6
qpcr_pl17,C1_PIDNA5,C04,C1_CviMVP_PlDNA_5_SG_1165_5f778713
qpcr_pl17,D1_PIDNA5,D04,D1_CviMVP_PlDNA_5_SG_1169_fccffcf3
qpcr_pl17,E1_PIDNA5,E04,E1_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3046_33ba00b5
qpcr_pl17,F1_PIDNA5,F04,F1_CviMVP_PlDNA_5_SG_1210_917a5e66
qpcr_pl17,G1_PIDNA5,G04,G1_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1485_584ef346
qpcr_pl17,H1_PIDNA5,H04,H1_CviMVP_PlDNA_5_SG_1145_7605b3c0
qpcr_pl17,A2_PIDNA5,A05,A2_CviMVP_PlDNA_5_SG_1147_554b56fe
qpcr_pl17,B2_PIDNA5,B05,B2_CviMVP_PlDNA_5_SG_1689_736d4e14
qpcr_pl17,C2_PIDNA5,C05,C2_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3031_88811f65
qpcr_pl17,E2_PIDNA5,D05,E2_CviMVP_PlDNA_5_SG_1616_54b5281b
qpcr_pl17,F2_PIDNA5,E05,F2_CviMVP_PlDNA_5_SG_1041_eed5c808
qpcr_pl17,G2_PIDNA5,F05,G2_CviMVP_PlDNA_5_SG_1591_7dc1a9e6
qpcr_pl17,A7_PIDNA5,G05,A7_CviMVP_PlDNA_5_SG_1346_c3dc3555
qpcr_pl17,B7_PIDNA5,H05,B7_CviMVP_PlDNA_5_SG_1579_be3981ad
qpcr_pl17,A2_PIDNA5,A06,A2_CviMVP_PlDNA_5_SG_1147_554b56fe
qpcr_pl17,B2_PIDNA5,B06,B2_CviMVP_PlDNA_5_SG_1689_736d4e14
qpcr_pl17,C2_PIDNA5,C06,C2_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3031_88811f65
qpcr_pl17,E2_PIDNA5,D06,E2_CviMVP_PlDNA_5_SG_1616_54b5281b
qpcr_pl17,F2_PIDNA5,E06,F2_CviMVP_PlDNA_5_SG_1041_eed5c808
qpcr_pl17,G2_PIDNA5,F06,G2_CviMVP_PlDNA_5_SG_1591_7dc1a9e6
qpcr_pl17,A7_PIDNA5,G06,A7_CviMVP_PlDNA_5_SG_1346_c3dc3555
qpcr_pl17,B7_PIDNA5,H06,B7_CviMVP_PlDNA_5_SG_1579_be3981ad
qpcr_pl17,A3_PIDNA5,A07,A3_CviMVP_PlDNA_5_SG_1337_2df389df
qpcr_pl17,C3_PIDNA5,B07,C3_CviMVP_PlDNA_5_SG_1783_7efed587
qpcr_pl17,D3_PIDNA5,C07,D3_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1723_2000ae81
qpcr_pl17,E3_PIDNA5,D07,E3_CviMVP_PlDNA_5_SG_1351_c9f860e1
qpcr_pl17,F3_PIDNA5,E07,F3_CviMVP_PlDNA_5_SG_1144_70b2aa79
qpcr_pl17,H3_PIDNA5,F07,H3_CviMVP_PlDNA_5_SG_1191_cec6ab4c
qpcr_pl17,F6_PIDNA5,G07,F6_CviMVP_PlDNA_5_SG_1404_4a6042b3
qpcr_pl17,A6_PIDNA5,H07,A6_CviMVP_PlDNA_5_SG_1709_6247eadb
qpcr_pl17,A3_PIDNA5,A08,A3_CviMVP_PlDNA_5_SG_1337_2df389df
qpcr_pl17,C3_PIDNA5,B08,C3_CviMVP_PlDNA_5_SG_1783_7efed587
qpcr_pl17,D3_PIDNA5,C08,D3_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1723_2000ae81
qpcr_pl17,E3_PIDNA5,D08,E3_CviMVP_PlDNA_5_SG_1351_c9f860e1
qpcr_pl17,F3_PIDNA5,E08,F3_CviMVP_PlDNA_5_SG_1144_70b2aa79
qpcr_pl17,H3_PIDNA5,F08,H3_CviMVP_PlDNA_5_SG_1191_cec6ab4c
qpcr_pl17,F6_PIDNA5,G08,F6_CviMVP_PlDNA_5_SG_1404_4a6042b3
qpcr_pl17,A6_PIDNA5,H08,A6_CviMVP_PlDNA_5_SG_1709_6247eadb
qpcr_pl17,A4_PIDNA5,A09,A4_CviMVP_PlDNA_5_SG_1086_5112cfbc
qpcr_pl17,B4_PIDNA5,B09,B4_CviMVP_PlDNA_5_SG_1196_1127cf33
qpcr_pl17,C4_PIDNA5,C09,C4_CviMVP_PlDNA_5_SG_1074_66a12ae0
qpcr_pl17,D4_PIDNA5,D09,D4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1726_d7bf8240
qpcr_pl17,E4_PIDNA5,E09,E4_CviMVP_PlDNA_5_SG_1372_d1d73898
qpcr_pl17,G4_PIDNA5,F09,G4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1735_1dc2e73e
qpcr_pl17,H4_PIDNA5,G09,H4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1866_a98f91ad
qpcr_pl17,G5_PIDNA5,H09,G5_CviMVP_PlDNA_5_SG_1202_19d39fd0
qpcr_pl17,A4_PIDNA5,A10,A4_CviMVP_PlDNA_5_SG_1086_5112cfbc
qpcr_pl17,B4_PIDNA5,B10,B4_CviMVP_PlDNA_5_SG_1196_1127cf33
qpcr_pl17,C4_PIDNA5,C10,C4_CviMVP_PlDNA_5_SG_1074_66a12ae0
qpcr_pl17,D4_PIDNA5,D10,D4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1726_d7bf8240
qpcr_pl17,E4_PIDNA5,E10,E4_CviMVP_PlDNA_5_SG_1372_d1d73898
qpcr_pl17,G4_PIDNA5,F10,G4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1735_1dc2e73e
qpcr_pl17,H4_PIDNA5,G10,H4_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1866_a98f91ad
qpcr_pl17,G5_PIDNA5,H10,G5_CviMVP_PlDNA_5_SG_1202_19d39fd0
qpcr_pl17,A5_PIDNA5,B11,A5_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3057_d418b8c8
qpcr_pl17,C5_PIDNA5,C11,C5_CviMVP_PlDNA_5_SG_1563_7e234e54
qpcr_pl17,D5_PIDNA5,D11,D5_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1502_f43278c7
qpcr_pl17,F5_PIDNA5,E11,F5_CviMVP_PlDNA_5_SG_1139_567ff899
qpcr_pl17,H5_PIDNA5,F11,H5_CviMVP_PlDNA_5_SG_1427_53cbce97
qpcr_pl17,A5_PIDNA5,B12,A5_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3057_d418b8c8
qpcr_pl17,C5_PIDNA5,C12,C5_CviMVP_PlDNA_5_SG_1563_7e234e54
qpcr_pl17,D5_PIDNA5,D12,D5_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1502_f43278c7
qpcr_pl17,F5_PIDNA5,E12,F5_CviMVP_PlDNA_5_SG_1139_567ff899
qpcr_pl17,H5_PIDNA5,F12,H5_CviMVP_PlDNA_5_SG_1427_53cbce97
qpcr_pl18,G9_PIDNA10,H01,G9_CviMVP_PlDNA_10_SG_1464_b7526ee9
qpcr_pl18,G9_PIDNA10,H02,G9_CviMVP_PlDNA_10_SG_1464_b7526ee9
qpcr_pl18,A1_PIDNA9,A03,A1_CviMVP_PlDNA_9_SG_1781_7f410d51
qpcr_pl18,B1_PIDNA9,B03,B1_CviMVP_PlDNA_9_SG_2064_0d827eb8
qpcr_pl18,C1_PIDNA9,C03,C1_CviMVP_PlDNA_9_SG_2101_3afce4c2
qpcr_pl18,D1_PIDNA9,D03,D1_CviMVP_PlDNA_9_SG_2040_dc33a58e
qpcr_pl18,E1_PIDNA9,E03,E1_CviMVP_PlDNA_9_SG_2057_f18670d4
qpcr_pl18,F1_PIDNA9,F03,F1_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1757_049f813c
qpcr_pl18,G1_PIDNA9,G03,G1_CviMVP_PlDNA_9_SG_1470_6cd46626
qpcr_pl18,H1_PIDNA9,H03,H1_CviMVP_PlDNA_9_SG_1820_b614e69e
qpcr_pl18,A1_PIDNA9,A04,A1_CviMVP_PlDNA_9_SG_1781_7f410d51
qpcr_pl18,B1_PIDNA9,B04,B1_CviMVP_PlDNA_9_SG_2064_0d827eb8
qpcr_pl18,C1_PIDNA9,C04,C1_CviMVP_PlDNA_9_SG_2101_3afce4c2
qpcr_pl18,D1_PIDNA9,D04,D1_CviMVP_PlDNA_9_SG_2040_dc33a58e
qpcr_pl18,E1_PIDNA9,E04,E1_CviMVP_PlDNA_9_SG_2057_f18670d4
qpcr_pl18,F1_PIDNA9,F04,F1_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1757_049f813c
qpcr_pl18,G1_PIDNA9,G04,G1_CviMVP_PlDNA_9_SG_1470_6cd46626
qpcr_pl18,H1_PIDNA9,H04,H1_CviMVP_PlDNA_9_SG_1820_b614e69e
qpcr_pl18,A2_PIDNA9,A05,A2_CviMVP_PlDNA_9_SG_1360_c5b3f2ee
qpcr_pl18,B2_PIDNA9,B05,B2_CviMVP_PlDNA_9_SG_1113_ca8c8025
qpcr_pl18,C2_PIDNA9,C05,C2_CviMVP_PlDNA_9_SG_1025_43336380
qpcr_pl18,D2_PIDNA9,D05,D2_CviMVP_PlDNA_9_SG_1302_062f683c
qpcr_pl18,E2_PIDNA9,E05,E2_CviMVP_PlDNA_9_SG_1648_95efc17e
qpcr_pl18,F2_PIDNA9,F05,F2_CviMVP_PlDNA_9_SG_1905_1d855527
qpcr_pl18,G2_PIDNA9,G05,G2_CviMVP_PlDNA_9_SG_1073_bd1c4a4b
qpcr_pl18,H2_PIDNA9,H05,H2_CviMVP_PlDNA_9_SG_1986_c1f242a3
qpcr_pl18,A2_PIDNA9,A06,A2_CviMVP_PlDNA_9_SG_1360_c5b3f2ee
qpcr_pl18,B2_PIDNA9,B06,B2_CviMVP_PlDNA_9_SG_1113_ca8c8025
qpcr_pl18,C2_PIDNA9,C06,C2_CviMVP_PlDNA_9_SG_1025_43336380
qpcr_pl18,D2_PIDNA9,D06,D2_CviMVP_PlDNA_9_SG_1302_062f683c
qpcr_pl18,E2_PIDNA9,E06,E2_CviMVP_PlDNA_9_SG_1648_95efc17e
qpcr_pl18,F2_PIDNA9,F06,F2_CviMVP_PlDNA_9_SG_1905_1d855527
qpcr_pl18,G2_PIDNA9,G06,G2_CviMVP_PlDNA_9_SG_1073_bd1c4a4b
qpcr_pl18,H2_PIDNA9,H06,H2_CviMVP_PlDNA_9_SG_1986_c1f242a3
qpcr_pl18,A8_PIDNA9,A07,A8_CviMVP_PlDNA_9_SG_1178_c91e54a1
qpcr_pl18,B8_PIDNA9,B07,B8_CviMVP_PlDNA_9_SG_2092_9107cc79
qpcr_pl18,C8_PIDNA9,C07,C8_CviMVP_PlDNA_9_SG_2090_050351ba
qpcr_pl18,D8_PIDNA9,D07,D8_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1505_87833e2e
qpcr_pl18,F8_PIDNA9,E07,F8_CviMVP_PlDNA_9_SG_1982_cdc0db57
qpcr_pl18,G8_PIDNA9,F07,G8_CviMVP_PlDNA_9_SG_1387_2f72692a
qpcr_pl18,H8_PIDNA9,G07,H8_CviMVP_PlDNA_9_SG_1443_8b09f1b1
qpcr_pl18,F10_PIDNA9,H07,F10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3027_c7057db0
qpcr_pl18,A8_PIDNA9,A08,A8_CviMVP_PlDNA_9_SG_1178_c91e54a1
qpcr_pl18,B8_PIDNA9,B08,B8_CviMVP_PlDNA_9_SG_2092_9107cc79
qpcr_pl18,C8_PIDNA9,C08,C8_CviMVP_PlDNA_9_SG_2090_050351ba
qpcr_pl18,D8_PIDNA9,D08,D8_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_1505_87833e2e
qpcr_pl18,F8_PIDNA9,E08,F8_CviMVP_PlDNA_9_SG_1982_cdc0db57
qpcr_pl18,G8_PIDNA9,F08,G8_CviMVP_PlDNA_9_SG_1387_2f72692a
qpcr_pl18,H8_PIDNA9,G08,H8_CviMVP_PlDNA_9_SG_1443_8b09f1b1
