plate_extraction_key,PlateDate_Key,PlateDate_Label,Well,mg_tissue,Vial_Label_Check,plate_extract_notes,Username,PlateRow,PlateCol,Extraction_plan_Key,Extraction_plan_Label
4bae9254,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,F7,20,CviMVP_10341,,nicole.mongillo28@gmail.com,F,7,a2a91e8a,F7_CviMVP_PlDNA_4_Replace__SG_1064__8a94aafd
42999345,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,F8,21,CviMVP_12544,,nicole.mongillo28@gmail.com,F,8,5d251b23,F8_CviMVP_PlDNA_4_Replace__SG-sharedLotterhosPuritz_1840__92caafa7
aa692b6d,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,F9,22,CviMVP_11092,,nicole.mongillo28@gmail.com,F,9,1e8eba75,F9_CviMVP_PlDNA_4_Replace__SG_1341__f60fb583
957fe9e9,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,F10,22,CviMVP_11062,,nicole.mongillo28@gmail.com,F,10,48efee1c,F10_CviMVP_PlDNA_4_Replace__SG_1331__5afac444
5aafc13d,da27d694,CviMVPe_PlDNA_6_20230724,A1,22,CviMVPe_50155,,camillerumberger11@gmail.com,A,1,o43pphez,A1_CviMVPe_PlDNA_6__D588__6E37A595
fab13d95,da27d694,CviMVPe_PlDNA_6_20230724,B1,19,CviMVPe_50364,,camillerumberger11@gmail.com,B,1,alxmjgzf,B1_CviMVPe_PlDNA_6__D326__B2C680F2
854167a4,da27d694,CviMVPe_PlDNA_6_20230724,C1,20,CviMVP_11546,,camillerumberger11@gmail.com,C,1,w2m74szn,C1_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_1499__50f125eb
3b120684,da27d694,CviMVPe_PlDNA_6_20230724,D1,22,CviMVPe_50131,,camillerumberger11@gmail.com,D,1,6zek4zs2,D1_CviMVPe_PlDNA_6__D801__31F0D11D
d0ae131a,da27d694,CviMVPe_PlDNA_6_20230724,E1,18,CviMVPe_50050,,camillerumberger11@gmail.com,E,1,wg2jmb0f,E1_CviMVPe_PlDNA_6__D400__4BA97D95
37559be9,da27d694,CviMVPe_PlDNA_6_20230724,F1,20,CviMVPe_50067,,camillerumberger11@gmail.com,F,1,gsia9y46,F1_CviMVPe_PlDNA_6__D345__752FD02E
850f2953,da27d694,CviMVPe_PlDNA_6_20230724,G1,20,CviMVPe_50015,,camillerumberger11@gmail.com,G,1,mchlgo5u,G1_CviMVPe_PlDNA_6__D488__D412E119
7dae23a4,da27d694,CviMVPe_PlDNA_6_20230724,H1,20,CviMVPe_50036,,camillerumberger11@gmail.com,H,1,qqs8d5ei,H1_CviMVPe_PlDNA_6__D579__7FCD15FF
f0c5ffe1,da27d694,CviMVPe_PlDNA_6_20230724,A2,20,CviMVPe_50082,,camillerumberger11@gmail.com,A,2,nk4k3zu2,A2_CviMVPe_PlDNA_6__D629__5D57564E
4a8020f9,da27d694,CviMVPe_PlDNA_6_20230724,B2,18,CviMVPe_50136,,camillerumberger11@gmail.com,B,2,gziuoi84,B2_CviMVPe_PlDNA_6__D793__D9ED7A3F
6f8f4ff5,da27d694,CviMVPe_PlDNA_6_20230724,C2,21,CviMVPe_50157,,camillerumberger11@gmail.com,C,2,502eo7dy,C2_CviMVPe_PlDNA_6__D590__EA869C50
5fbc3364,da27d694,CviMVPe_PlDNA_6_20230724,D2,22,CviMVPe_50046,,camillerumberger11@gmail.com,D,2,tlcjof14,D2_CviMVPe_PlDNA_6__D386__36FA30E4
92072cd7,da27d694,CviMVPe_PlDNA_6_20230724,E2,22,CviMVP_30177,,camillerumberger11@gmail.com,E,2,luiy2bg1,E2_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_3060__9d3a21ad
67051564,da27d694,CviMVPe_PlDNA_6_20230724,F2,21,CviMVPe_50043,,camillerumberger11@gmail.com,F,2,xsxpvr6a,F2_CviMVPe_PlDNA_6__D361__E0F5F92E
6b69aa26,da27d694,CviMVPe_PlDNA_6_20230724,G2,22,CviMVPe_50375,,camillerumberger11@gmail.com,G,2,e3lhr4gz,G2_CviMVPe_PlDNA_6__D200__33092739
68aa6c46,da27d694,CviMVPe_PlDNA_6_20230724,H2,19,CviMVPe_50004,,camillerumberger11@gmail.com,H,2,9o1516ev,H2_CviMVPe_PlDNA_6__D427__3938C279
4a599389,da27d694,CviMVPe_PlDNA_6_20230724,A3,20,CviMVPe_50040,,camillerumberger11@gmail.com,A,3,esqelni6,A3_CviMVPe_PlDNA_6__D366__8A99C079
81bf6cb4,da27d694,CviMVPe_PlDNA_6_20230724,B3,19,CviMVP_11921,,camillerumberger11@gmail.com,B,3,ngcdcsfd,B3_CviMVPe_PlDNA_6__SG_1627__913d6d02
cc88489c,da27d694,CviMVPe_PlDNA_6_20230724,C3,20,CviMVPe_50055,,camillerumberger11@gmail.com,C,3,fg2tc863,C3_CviMVPe_PlDNA_6__D401__10669A6B
3d5501cf,da27d694,CviMVPe_PlDNA_6_20230724,D3,22,CviMVPe_50038,,camillerumberger11@gmail.com,D,3,q8y3sivn,D3_CviMVPe_PlDNA_6__D384__4313EF91
605fedd7,da27d694,CviMVPe_PlDNA_6_20230724,E3,22,CviMVPe_50066,,camillerumberger11@gmail.com,E,3,pl6qw38l,E3_CviMVPe_PlDNA_6__D349__3100BFA1
b0585f58,da27d694,CviMVPe_PlDNA_6_20230724,F3,21,CviMVPe_50054,,camillerumberger11@gmail.com,F,3,4aej0hvi,F3_CviMVPe_PlDNA_6__D397__3D2D55E5
c46b9818,da27d694,CviMVPe_PlDNA_6_20230724,G3,21,CviMVPe_50128,,camillerumberger11@gmail.com,G,3,m4znysrz,G3_CviMVPe_PlDNA_6__D874__82ad06ee
509e5dc8,da27d694,CviMVPe_PlDNA_6_20230724,H3,20,CviMVPe_50063,,camillerumberger11@gmail.com,H,3,ln6im06o,H3_CviMVPe_PlDNA_6__D322__388C7673
528ff42b,da27d694,CviMVPe_PlDNA_6_20230724,A4,22,CviMVPe_50135,,camillerumberger11@gmail.com,A,4,1mqt1mfv,A4_CviMVPe_PlDNA_6__D815__8F42E9B6
945dc7c1,da27d694,CviMVPe_PlDNA_6_20230724,B4,19,CviMVPe_50048,,camillerumberger11@gmail.com,B,4,irlv8p4f,B4_CviMVPe_PlDNA_6__D385__5BD167E2
cabe3e79,da27d694,CviMVPe_PlDNA_6_20230724,C4,19,CviMVP_11802,,camillerumberger11@gmail.com,C,4,9ixo7ch8,C4_CviMVPe_PlDNA_6__SG_1587__9635577d
868820b7,da27d694,CviMVPe_PlDNA_6_20230724,D4,20,CviMVPe_50125,,camillerumberger11@gmail.com,D,4,f8tg8zwg,D4_CviMVPe_PlDNA_6__D853__2FE9A127
a08fbc39,da27d694,CviMVPe_PlDNA_6_20230724,E4,19,CviMVPe_50110,,camillerumberger11@gmail.com,E,4,i6g0x1ho,E4_CviMVPe_PlDNA_6__D868__4CB28175
ad192bd6,da27d694,CviMVPe_PlDNA_6_20230724,F4,21,CviMVPe_50127,,camillerumberger11@gmail.com,F,4,cng0qeum,F4_CviMVPe_PlDNA_6__D858__89B0D25E
bbc5e155,da27d694,CviMVPe_PlDNA_6_20230724,G4,22,CviMVPe_50047,,camillerumberger11@gmail.com,G,4,u1yjw4aj,G4_CviMVPe_PlDNA_6__D354__CDFCE214
7e251e75,da27d694,CviMVPe_PlDNA_6_20230724,H4,20,CviMVPe_50115,,camillerumberger11@gmail.com,H,4,mc2046sn,H4_CviMVPe_PlDNA_6__D839__4971362E
4587a619,da27d694,CviMVPe_PlDNA_6_20230724,A5,19,CviMVPe_50051,,camillerumberger11@gmail.com,A,5,2ip197g3,A5_CviMVPe_PlDNA_6__D398__CC5D31B4
2d511c17,da27d694,CviMVPe_PlDNA_6_20230724,B5,20,CviMVPe_50085,,camillerumberger11@gmail.com,B,5,95jjhs6c,B5_CviMVPe_PlDNA_6__D624__09F5417C
8165f606,da27d694,CviMVPe_PlDNA_6_20230724,C5,22,CviMVPe_50114,,camillerumberger11@gmail.com,C,5,iexykwhy,C5_CviMVPe_PlDNA_6__D855__3C1385A6
c3c1c80a,da27d694,CviMVPe_PlDNA_6_20230724,D5,19,CviMVPe_50150,,camillerumberger11@gmail.com,D,5,d3atw5gh,D5_CviMVPe_PlDNA_6__D591__2A2982D1
cf43a55d,da27d694,CviMVPe_PlDNA_6_20230724,E5,20,CviMVPe_50140,,camillerumberger11@gmail.com,E,5,0d81cjug,E5_CviMVPe_PlDNA_6__D799__2051A6AC
a92a0f28,da27d694,CviMVPe_PlDNA_6_20230724,F5,19,CviMVPe_50194,,camillerumberger11@gmail.com,F,5,9zknln70,F5_CviMVPe_PlDNA_6__D249__FA1D23BA
5396a6e9,da27d694,CviMVPe_PlDNA_6_20230724,G5,18,CviMVPe_50178,,camillerumberger11@gmail.com,G,5,py73h0io,G5_CviMVPe_PlDNA_6__D493__5EF5CCFE
eb9af621,da27d694,CviMVPe_PlDNA_6_20230724,H5,20,CviMVPe_50141,,camillerumberger11@gmail.com,H,5,e0brjaxp,H5_CviMVPe_PlDNA_6__D807__DAA1A356
9b27af51,da27d694,CviMVPe_PlDNA_6_20230724,A6,18,CviMVPe_50204,,camillerumberger11@gmail.com,A,6,gfzt34a7,A6_CviMVPe_PlDNA_6__D461__AF253003
5e9dc9bc,da27d694,CviMVPe_PlDNA_6_20230724,B6,20,CviMVP_12776,,camillerumberger11@gmail.com,B,6,hgwt3tsv,B6_CviMVPe_PlDNA_6__SG_1919__1b8435de
7f4c14ea,da27d694,CviMVPe_PlDNA_6_20230724,C6,21,CviMVPe_50369,,camillerumberger11@gmail.com,C,6,x173j17c,C6_CviMVPe_PlDNA_6__D332__B407AD59
5147797f,da27d694,CviMVPe_PlDNA_6_20230724,D6,18,CviMVP_10360,,camillerumberger11@gmail.com,D,6,wx98l44b,D6_CviMVPe_PlDNA_6__SG_1071__6e238e9e
203635ee,da27d694,CviMVPe_PlDNA_6_20230724,E6,22,CviMVPe_50366,,camillerumberger11@gmail.com,E,6,pm165ard,E6_CviMVPe_PlDNA_6__D328__A5BAB1A1
8d23b74f,da27d694,CviMVPe_PlDNA_6_20230724,F6,20,CviMVPe_50180,,camillerumberger11@gmail.com,F,6,11eflmiw,F6_CviMVPe_PlDNA_6__D503__8BAE41AF
8a358718,da27d694,CviMVPe_PlDNA_6_20230724,G6,21,CviMVPe_50006,,camillerumberger11@gmail.com,G,6,ocy85xa2,G6_CviMVPe_PlDNA_6__D430__D7F6CAA2
c9107d12,da27d694,CviMVPe_PlDNA_6_20230724,H6,19,CviMVPe_50184,,camillerumberger11@gmail.com,H,6,gdf47eqb,H6_CviMVPe_PlDNA_6__D514__45517FE3
88ecbbbe,da27d694,CviMVPe_PlDNA_6_20230724,A7,19,CviMVPe_50134,,camillerumberger11@gmail.com,A,7,pq6tbgh0,A7_CviMVPe_PlDNA_6__D800__5ED99B1F
79a3eac2,da27d694,CviMVPe_PlDNA_6_20230724,B7,22,CviMVPe_50372,,camillerumberger11@gmail.com,B,7,czypcf7k,B7_CviMVPe_PlDNA_6__D329__BA5E43FC
a72ef15f,da27d694,CviMVPe_PlDNA_6_20230724,C7,21,CviMVP_11644,,camillerumberger11@gmail.com,C,7,m45x05j5,C7_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_1532__2fee5644
1bf66044,da27d694,CviMVPe_PlDNA_6_20230724,D7,20,CviMVPe_50009,,camillerumberger11@gmail.com,D,7,4y5ae9pw,D7_CviMVPe_PlDNA_6__D447__C3F03566
5ee1524b,da27d694,CviMVPe_PlDNA_6_20230724,E7,22,CviMVP_30012,,camillerumberger11@gmail.com,E,7,l25c39xr,E7_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_3004__6049f6a9
9aa316ce,da27d694,CviMVPe_PlDNA_6_20230724,F7,20,CviMVPe_50187,,camillerumberger11@gmail.com,F,7,tvsghr6j,F7_CviMVPe_PlDNA_6__D195__E69D86F1
686f653a,da27d694,CviMVPe_PlDNA_6_20230724,G7,20,CviMVPe_50079,,camillerumberger11@gmail.com,G,7,0wgzsco6,G7_CviMVPe_PlDNA_6__D205__13EC75B4
68d29876,da27d694,CviMVPe_PlDNA_6_20230724,H7,21,CviMVPe_50012,,camillerumberger11@gmail.com,H,7,sayyhwvx,H7_CviMVPe_PlDNA_6__D467__0BA888FC
3305201a,da27d694,CviMVPe_PlDNA_6_20230724,A8,20,CviMVPe_50130,,camillerumberger11@gmail.com,A,8,gcop61ax,A8_CviMVPe_PlDNA_6__D821__874DA7F5
664b2cfa,da27d694,CviMVPe_PlDNA_6_20230724,B8,19,CviMVPe_50183,,camillerumberger11@gmail.com,B,8,3ymtvxj6,B8_CviMVPe_PlDNA_6__D489__3898043B
c0b29f4e,da27d694,CviMVPe_PlDNA_6_20230724,C8,21,CviMVP_11794,,camillerumberger11@gmail.com,C,8,cqnh5nqx,C8_CviMVPe_PlDNA_6__SG_1584__44720c93
cc20d957,da27d694,CviMVPe_PlDNA_6_20230724,D8,18,CviMVP_10305,,camillerumberger11@gmail.com,D,8,0dte9x2e,D8_CviMVPe_PlDNA_6__SG_1052__c46c4085
b78abca8,da27d694,CviMVPe_PlDNA_6_20230724,E8,22,CviMVPe_50206,,camillerumberger11@gmail.com,E,8,not7x86e,E8_CviMVPe_PlDNA_6__D456__5D66AA4C
9f0e8866,da27d694,CviMVPe_PlDNA_6_20230724,F8,20,CviMVPe_50045,,camillerumberger11@gmail.com,F,8,epw0k572,F8_CviMVPe_PlDNA_6__D370__577CBD32
adbf5cd5,da27d694,CviMVPe_PlDNA_6_20230724,G8,19,CviMVPe_50059,,camillerumberger11@gmail.com,G,8,bksbs2r2,G8_CviMVPe_PlDNA_6__D340__6C22F083
3677722c,da27d694,CviMVPe_PlDNA_6_20230724,H8,21,CviMVPe_50010,,camillerumberger11@gmail.com,H,8,mzjylcys,H8_CviMVPe_PlDNA_6__D451__81894C0C
74f4974d,da27d694,CviMVPe_PlDNA_6_20230724,A9,20,CviMVPe_50371,,camillerumberger11@gmail.com,A,9,8gyolw7j,A9_CviMVPe_PlDNA_6__D311__3B56D682
137bda0b,da27d694,CviMVPe_PlDNA_6_20230724,B9,22,CviMVPe_50014,,camillerumberger11@gmail.com,B,9,fkfnrae5,B9_CviMVPe_PlDNA_6__D487__FEB662A1
4b4f0186,da27d694,CviMVPe_PlDNA_6_20230724,C9,22,CviMVPe_50062,,camillerumberger11@gmail.com,C,9,q7zsw24z,C9_CviMVPe_PlDNA_6__D342__5AF53340
7adb042b,da27d694,CviMVPe_PlDNA_6_20230724,D9,21,CviMVPe_50190,,camillerumberger11@gmail.com,D,9,w9wg56id,D9_CviMVPe_PlDNA_6__D230__37602BDA
cd09c697,da27d694,CviMVPe_PlDNA_6_20230724,E9,22,CviMVPe_50207,,camillerumberger11@gmail.com,E,9,z1dgnf3b,E9_CviMVPe_PlDNA_6__D419__254178B5
9297d4f5,da27d694,CviMVPe_PlDNA_6_20230724,F9,22,CviMVPe_50008,,camillerumberger11@gmail.com,F,9,lrryr5qk,F9_CviMVPe_PlDNA_6__D440__E598DA32
ddd485d5,da27d694,CviMVPe_PlDNA_6_20230724,G9,18,CviMVPe_50137,,camillerumberger11@gmail.com,G,9,7o58d7xz,G9_CviMVPe_PlDNA_6__D783__1A4FAF00
38577601,da27d694,CviMVPe_PlDNA_6_20230724,H9,20,CviMVP_12601,,camillerumberger11@gmail.com,H,9,sfb68ebt,H9_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_1859__cd440534
62d2531f,da27d694,CviMVPe_PlDNA_6_20230724,A10,21,CviMVP_11373,,camillerumberger11@gmail.com,A,10,lnzk5pz0,A10_CviMVPe_PlDNA_6__SG_1440__e79e5351
1e08d25c,da27d694,CviMVPe_PlDNA_6_20230724,B10,22,CviMVPe_50363,,camillerumberger11@gmail.com,B,10,z8q23s0n,B10_CviMVPe_PlDNA_6__D240__FAFC393A
f0ea325e,da27d694,CviMVPe_PlDNA_6_20230724,C10,19,CviMVPe_50087,,camillerumberger11@gmail.com,C,10,j2uyzbrt,C10_CviMVPe_PlDNA_6__D639__6DFC5E05
674808fa,da27d694,CviMVPe_PlDNA_6_20230724,D10,19,CviMVPe_50365,,camillerumberger11@gmail.com,D,10,k6pkyop7,D10_CviMVPe_PlDNA_6__D307__57EB20A7
db02a542,da27d694,CviMVPe_PlDNA_6_20230724,E10,21,CviMVPe_50370,,camillerumberger11@gmail.com,E,10,fb48bb8e,E10_CviMVPe_PlDNA_6__D319__3B059592
5a3a20ee,da27d694,CviMVPe_PlDNA_6_20230724,F10,20,CviMVPe_50068,,camillerumberger11@gmail.com,F,10,2cht79aw,F10_CviMVPe_PlDNA_6__D327__E961D7BE
4df0fd5f,da27d694,CviMVPe_PlDNA_6_20230724,G10,21,CviMVPe_50089,,camillerumberger11@gmail.com,G,10,bwk743rx,G10_CviMVPe_PlDNA_6__D614__78D5022C
2b11d042,da27d694,CviMVPe_PlDNA_6_20230724,H10,19,CviMVPe_50005,,camillerumberger11@gmail.com,H,10,b21iscvz,H10_CviMVPe_PlDNA_6__D429__BF6B1D87
60f477f4,da27d694,CviMVPe_PlDNA_6_20230724,A11,21,CviMVPe_50195,,camillerumberger11@gmail.com,A,11,42akfltj,A11_CviMVPe_PlDNA_6__D409__A9327668
f88be75c,da27d694,CviMVPe_PlDNA_6_20230724,B11,22,CviMVPe_50177,,camillerumberger11@gmail.com,B,11,7qoanmx3,B11_CviMVPe_PlDNA_6__D491__F79656F8
09a482a2,da27d694,CviMVPe_PlDNA_6_20230724,C11,19,CviMVPe_50368,,camillerumberger11@gmail.com,C,11,yz188qru,C11_CviMVPe_PlDNA_6__D309__BEF60DB8
577c49aa,da27d694,CviMVPe_PlDNA_6_20230724,D11,21,CviMVPe_50039,,camillerumberger11@gmail.com,D,11,3j2fo4j0,D11_CviMVPe_PlDNA_6__D378__27E253F3
96a26a14,da27d694,CviMVPe_PlDNA_6_20230724,E11,20,CviMVPe_50202,,camillerumberger11@gmail.com,E,11,jixa670z,E11_CviMVPe_PlDNA_6__D460__D660C105
38264dd3,da27d694,CviMVPe_PlDNA_6_20230724,F11,21,CviMVPe_50108,,camillerumberger11@gmail.com,F,11,3g00w0fn,F11_CviMVPe_PlDNA_6__D857__37BD5AEE
a030b726,da27d694,CviMVPe_PlDNA_6_20230724,G11,19,CviMVPe_50153,,camillerumberger11@gmail.com,G,11,i8ppoa96,G11_CviMVPe_PlDNA_6__D634__3F995AE7
25880996,da27d694,CviMVPe_PlDNA_6_20230724,H11,21,CviMVPe_50205,,camillerumberger11@gmail.com,H,11,8ez9m8eg,H11_CviMVPe_PlDNA_6__D457__10245781
80add161,da27d694,CviMVPe_PlDNA_6_20230724,A12,19,CviMVPe_50053,,camillerumberger11@gmail.com,A,12,e1eep7lo,A12_CviMVPe_PlDNA_6__D373__C62B83B7
1c8d56a5,da27d694,CviMVPe_PlDNA_6_20230724,B12,22,CviMVPe_50357,,camillerumberger11@gmail.com,B,12,nlovoiwc,B12_CviMVPe_PlDNA_6__D223__FC050DC6
557b1d2a,da27d694,CviMVPe_PlDNA_6_20230724,C12,20,CviMVP_12288,,camillerumberger11@gmail.com,C,12,eacwkigb,C12_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_1752__f1fb4734
b26fcf10,da27d694,CviMVPe_PlDNA_6_20230724,D12,22,CviMVPe_50126,,camillerumberger11@gmail.com,D,12,17p2ys8d,D12_CviMVPe_PlDNA_6__D865__4104CC2A
0217f537,da27d694,CviMVPe_PlDNA_6_20230724,E12,20,CviMVPe_50117,,camillerumberger11@gmail.com,E,12,r5557ek6,E12_CviMVPe_PlDNA_6__D829__F5766A54
9f94a041,da27d694,CviMVPe_PlDNA_6_20230724,F12,21,CviMVPe_50200,,camillerumberger11@gmail.com,F,12,e2vb35av,F12_CviMVPe_PlDNA_6__D421__66281012
a89b14a9,da27d694,CviMVPe_PlDNA_6_20230724,G12,20,CviMVP_12136,,camillerumberger11@gmail.com,G,12,c5t9z852,G12_CviMVPe_PlDNA_6__SG_1700__decb34ab
8ab0bc64,da27d694,CviMVPe_PlDNA_6_20230724,H12,18,CviMVPe_50378,,camillerumberger11@gmail.com,H,12,4mv95r7z,H12_CviMVPe_PlDNA_6__D344__57950236
c541c563,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,C2,21,CviMVPe_50157,,camillerumberger11@gmail.com,C,2,502eo7dy,C2_CviMVPe_PlDNA_6__D590__EA869C50
92b94337,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,E2,22,CviMVP_30177,,camillerumberger11@gmail.com,E,2,luiy2bg1,E2_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_3060__9d3a21ad
7697883e,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,G2,22,CviMVPe_50375,,camillerumberger11@gmail.com,G,2,e3lhr4gz,G2_CviMVPe_PlDNA_6__D200__33092739
49664cd7,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,B3,18,CviMVP_11921,,camillerumberger11@gmail.com,B,3,ngcdcsfd,B3_CviMVPe_PlDNA_6__SG_1627__913d6d02
3e6b3dd4,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,E3,22,CviMVPe_50066,,camillerumberger11@gmail.com,E,3,pl6qw38l,E3_CviMVPe_PlDNA_6__D349__3100BFA1
e5345c78,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,D4,18,CviMVPe_50125,,camillerumberger11@gmail.com,D,4,f8tg8zwg,D4_CviMVPe_PlDNA_6__D853__2FE9A127
eca6780b,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,E5,22,CviMVPe_50140,,camillerumberger11@gmail.com,E,5,0d81cjug,E5_CviMVPe_PlDNA_6__D799__2051A6AC
0aeda359,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,B6,19,CviMVP_12776,,camillerumberger11@gmail.com,B,6,hgwt3tsv,B6_CviMVPe_PlDNA_6__SG_1919__1b8435de
d8f51740,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,F7,21,CviMVPe_50187,,camillerumberger11@gmail.com,F,7,tvsghr6j,F7_CviMVPe_PlDNA_6__D195__E69D86F1
c1fbf0ab,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,B8,21,CviMVPe_50183,,camillerumberger11@gmail.com,B,8,3ymtvxj6,B8_CviMVPe_PlDNA_6__D489__3898043B
35ec2886,458d6c11,CviMVPe_PlDNA_6_20230801_Reextractions,H9,22,CviMVP_12601,,camillerumberger11@gmail.com,H,9,sfb68ebt,H9_CviMVPe_PlDNA_6__SG-sharedLotterhosPuritz_1859__cd440534
db0b7828,ddeb7a58,CviMVPe_PlDNA_6_Replace_E2,E2,19,CviMVP_30174,,nicole.mongillo28@gmail.com,E,2,ec7d3930,E2_CviMVPe_PlDNA_6_Replace__SG-sharedLotterhosPuritz_3059__85a6ff3b
2e26a912,824cf043,PracticePlate_20230815,B1,22,000000,,camillerumberger11@gmail.com,B,1,a9c446aa,B1_PracticePlate_20230815__000000__000000
6e54f930,824cf043,PracticePlate_20230815,A1,20,000000,,camillerumberger11@gmail.com,A,1,f3d3fe09,A1_PracticePlate_20230815__000000__000000
b28fa80b,824cf043,PracticePlate_20230815,C1,19,000000,,camillerumberger11@gmail.com,C,1,095ec994,C1_PracticePlate_20230815__000000__000000
3d4d8f24,824cf043,PracticePlate_20230815,D1,22,000000,,camillerumberger11@gmail.com,D,1,052e2b44,D1_PracticePlate_20230815__000000__000000
99f0e2b7,824cf043,PracticePlate_20230815,E1,20,000000,,camillerumberger11@gmail.com,E,1,81ec5c91,E1_PracticePlate_20230815__000000__000000
564edbae,824cf043,PracticePlate_20230815,F1,20,000000,,camillerumberger11@gmail.com,F,1,511523d2,F1_PracticePlate_20230815__000000__000000
371f619b,824cf043,PracticePlate_20230815,G1,22,000000,,camillerumberger11@gmail.com,G,1,7af8ad3e,G1_PracticePlate_20230815__000000__000000
27a7e1c7,824cf043,PracticePlate_20230815,H1,22,000000,,camillerumberger11@gmail.com,H,1,2a807268,H1_PracticePlate_20230815__000000__000000
39e64cc4,824cf043,PracticePlate_20230815,A2,22,000000,,camillerumberger11@gmail.com,A,2,44bffdf9,A2_PracticePlate_20230815__000000__000000
4ed842ee,824cf043,PracticePlate_20230815,B2,19,000000,,camillerumberger11@gmail.com,B,2,1f59cc0a,B2_PracticePlate_20230815__000000__000000
11b0abd6,824cf043,PracticePlate_20230815,C2,22,000000,,camillerumberger11@gmail.com,C,2,3ada3703,C2_PracticePlate_20230815__000000__000000
30224121,824cf043,PracticePlate_20230815,D2,22,000000,,camillerumberger11@gmail.com,D,2,fe266e92,D2_PracticePlate_20230815__000000__000000
7cdc00d1,824cf043,PracticePlate_20230815,E2,20,000000,,camillerumberger11@gmail.com,E,2,7f1476c0,E2_PracticePlate_20230815__000000__000000
ef1484be,824cf043,PracticePlate_20230815,F2,22,000000,,camillerumberger11@gmail.com,F,2,4c9c02c8,F2_PracticePlate_20230815__000000__000000
57d2d304,824cf043,PracticePlate_20230815,G2,21,000000,,camillerumberger11@gmail.com,G,2,9d64e0ef,G2_PracticePlate_20230815__000000__000000
15089488,824cf043,PracticePlate_20230815,H2,19,000000,,camillerumberger11@gmail.com,H,2,db75dd0f,H2_PracticePlate_20230815__000000__000000
18c0a0d3,824cf043,PracticePlate_20230815,A3,23,000000,,camillerumberger11@gmail.com,A,3,da9c0870,A3_PracticePlate_20230815__000000__000000
4f29abd4,824cf043,PracticePlate_20230815,B3,20,000000,,camillerumberger11@gmail.com,B,3,4cbe9d3f,B3_PracticePlate_20230815__000000__000000
b684c761,824cf043,PracticePlate_20230815,C3,19,000000,,camillerumberger11@gmail.com,C,3,9ab8e33b,C3_PracticePlate_20230815__000000__000000
be0b83d2,824cf043,PracticePlate_20230815,D3,20,000000,,camillerumberger11@gmail.com,D,3,f55b1fdc,D3_PracticePlate_20230815__000000__000000
5a90889e,824cf043,PracticePlate_20230815,E3,22,000000,,camillerumberger11@gmail.com,E,3,a3dc3926,E3_PracticePlate_20230815__000000__000000
a5a69710,824cf043,PracticePlate_20230815,F3,20,000000,,camillerumberger11@gmail.com,F,3,54bcb34a,F3_PracticePlate_20230815__000000__000000
594b3543,824cf043,PracticePlate_20230815,G3,18,000000,,camillerumberger11@gmail.com,G,3,699a144b,G3_PracticePlate_20230815__000000__000000
ab0cfebc,824cf043,PracticePlate_20230815,H3,21,000000,,camillerumberger11@gmail.com,H,3,aae93c0b,H3_PracticePlate_20230815__000000__000000
84eab2d1,824cf043,PracticePlate_20230815,A4,21,000000,,camillerumberger11@gmail.com,A,4,3bed349f,A4_PracticePlate_20230815__000000__000000
5451a0a8,824cf043,PracticePlate_20230815,B4,21,000000,,camillerumberger11@gmail.com,B,4,5dc73146,B4_PracticePlate_20230815__000000__000000
a76f2024,824cf043,PracticePlate_20230815,C4,21,000000,,camillerumberger11@gmail.com,C,4,0fb89e0b,C4_PracticePlate_20230815__000000__000000
984a966e,824cf043,PracticePlate_20230815,D4,20,000000,,camillerumberger11@gmail.com,D,4,f724fa9b,D4_PracticePlate_20230815__000000__000000
65cb607a,824cf043,PracticePlate_20230815,E4,18,000000,,camillerumberger11@gmail.com,E,4,ae7608a7,E4_PracticePlate_20230815__000000__000000
48c4bbb6,824cf043,PracticePlate_20230815,F4,22,000000,,camillerumberger11@gmail.com,F,4,a5cb0a2c,F4_PracticePlate_20230815__000000__000000
7e4da976,824cf043,PracticePlate_20230815,G4,18,000000,,camillerumberger11@gmail.com,G,4,dfdcd601,G4_PracticePlate_20230815__000000__000000
